ts_norm1 G1 Narrow {Start Time of Norm. Analysis} [Europe/London],Δt_norm1 G1 Narrow/s {Duration of Norm. Analysis},U_trms1 G2 Wide/V {RMS of U},U_trms2 G2 Wide/V {RMS of U},U_trms3 G2 Wide/V {RMS of U},I_trms1 G2 Wide/A {RMS of I},I_trms2 G2 Wide/A {RMS of I},I_trms3 G2 Wide/A {RMS of I},I_dc1 G1 Wide/A {DC Value of I},U_dc1 G1 Wide/V {DC Value of U},P_AC_{scr},P_DC_{scr},P_mech_{scr},SPEED_{scr},Speed,Torque_{scr},Loss_inv_{scr},Loss_mtr_{scr},Loss_sys_{scr},Eff_sys_{scr},Eff_mtr_{scr}
44301.8,0.02,34.64,35.18,34.39,207.97,197.1,193.1,-19.98,222.26,-5610.17,-4442.37,-7039.08,0,-496.92,135.27,1167.8,1428.92,2596.72,63.11,79.7
44301.8,0.02,34.74,35.08,34.31,207.74,196.83,193.8,-20.02,221.13,-5652.16,-4427.21,-7001.06,0,-497.3,134.44,1224.94,1348.9,2573.85,63.24,80.73
44301.8,0.02,34.75,35.22,34.11,208.95,196.71,192.64,-20.01,220.86,-5603.54,-4418.91,-6824.6,0,-497.16,131.09,1184.62,1221.06,2405.69,64.75,82.11
44301.8,0.02,34.63,34.96,34.21,208.93,197.46,191.59,-20.07,220.9,-5593.73,-4434.23,-6840.68,0,-496.97,131.44,1159.5,1246.95,2406.45,64.82,81.77
44301.8,0.02,34.59,34.95,34,208.54,197.17,192.35,-19.97,221.09,-5624.8,-4416.76,-6997.29,0,-497.1,134.42,1208.04,1372.49,2580.53,63.12,80.39
44301.8,0.02,34.83,35.18,34.14,208.45,197.67,192.05,-19.95,221.42,-5619.62,-4416.86,-6957.84,0,-496.97,133.69,1202.75,1338.22,2540.98,63.48,80.77
44301.8,0.02,34.95,35.3,34.26,209.13,198.15,190.96,-19.89,222.19,-5641.4,-4420.9,-6863.71,0,-496.93,131.9,1220.5,1222.31,2442.81,64.41,82.19
44301.8,0.02,34.81,35.31,34.33,209.2,197.89,191.19,-19.67,223.73,-5590.7,-4400.68,-7048.99,0,-497.07,135.42,1190.02,1458.29,2648.32,62.43,79.31
44301.8,0.02,34.88,35.24,34.31,209.26,197.96,190.79,-19.49,225.54,-5546.17,-4396.48,-7040.59,0,-506.22,132.81,1149.69,1494.42,2644.11,62.44,78.77
44301.8,0.02,35.27,35.65,34.66,209.64,197.15,191.18,-19.39,226.85,-5616.82,-4400.04,-6771.97,0,-497.39,130.01,1216.78,1155.15,2371.93,64.97,82.94
44301.8,0.02,35.41,35.51,34.58,209.51,197.19,191.4,-19.43,227.48,-5622.74,-4419.57,-6956.98,0,-497.37,133.57,1203.16,1334.25,2537.41,63.53,80.82
44301.8,0.02,35.28,35.43,34.63,209.4,196.32,192.28,-19.38,227.57,-5602.96,-4410.05,-7043.12,0,-497.9,135.08,1192.91,1440.15,2633.06,62.62,79.55
44301.8,0.02,35.22,35.57,34.61,209.53,196.64,191.99,-19.31,227.41,-5625.4,-4392.31,-6896.02,0,-497.1,132.47,1233.1,1270.62,2503.72,63.69,81.57
44301.8,0.02,35.23,35.41,34.68,208.98,196.19,192.97,-19.55,226.8,-5616.04,-4433.96,-7015.48,0,-497.39,134.69,1182.09,1399.44,2581.52,63.2,80.05
44301.8,0.02,34.94,35.35,34.22,208.97,196.74,192.46,-19.67,224.43,-5626.79,-4414.16,-6866.84,0,-497.38,131.84,1212.63,1240.05,2452.68,64.28,81.94
44301.8,0.02,35.2,35.14,34.37,208.37,196.15,193.43,-19.95,222.28,-5657.97,-4435.42,-6888.66,0,-497.18,132.31,1222.55,1230.69,2453.24,64.39,82.13
44301.8,0.02,34.89,35.16,34.18,208.04,196.91,193.02,-20.09,221.08,-5631.57,-4441.68,-7048.31,0,-497.03,135.42,1189.88,1416.74,2606.63,63.02,79.9
44301.8,0.02,34.75,35.01,33.94,209.6,195.68,192.79,-20.02,220.77,-5611.9,-4421.37,-6848.98,0,-496.74,131.66,1190.52,1237.08,2427.61,64.56,81.94
44301.8,0.02,34.71,34.82,33.89,208.15,197.67,192.39,-20.08,220.75,-5625.06,-4433.33,-6869.28,0,-496.84,132.03,1191.74,1244.22,2435.96,64.54,81.89
44301.8,0.02,34.78,35.12,34.22,208.07,197.98,192,-20.04,220.92,-5617.36,-4427.87,-7000.06,0,-496.76,134.56,1189.49,1382.7,2572.19,63.25,80.25
44301.8,0.02,34.66,35.01,34,209.25,197.48,191.39,-19.93,221.19,-5585.28,-4409.47,-6844.87,0,-496.48,131.65,1175.81,1259.59,2435.4,64.42,81.6
44301.8,0.02,34.66,35.07,34.13,209.12,197.56,191.44,-19.92,221.72,-5598.1,-4416.66,-6986.16,0,-496.49,134.37,1181.44,1388.06,2569.5,63.22,80.13
44301.8,0,34.97,35.28,33.6,239.23,234.8,227.05,-14.49,221.99,-5996,-3233.24,-6597.28,0,-497.88,126.54,2762.75,601.29,3364.04,49.01,90.89
44301.8,0.04,35.12,35.06,33.71,250.92,235.79,231,-21.34,224.15,-6148.9,-4786.08,-7950.61,0,-483.78,156.94,1362.82,1801.72,3164.54,60.2,77.34
44301.8,0.02,35.32,35.44,34.55,251.05,236.69,230.19,-21.61,226.71,-6396.44,-4900.62,-8617.74,0,-502.45,163.78,1495.82,2221.3,3717.12,56.87,74.22
44301.8,0.02,35.93,36.26,35.05,249.17,238.41,230.16,-21.98,228.11,-6548.27,-5014.41,-8319.66,0,-501.34,158.47,1533.86,1771.39,3305.25,60.27,78.71
44301.8,0.02,36.11,36.18,34.79,251.03,236.75,229.34,-21.7,228.94,-6411.43,-4968.55,-8147.1,0,-498.9,155.94,1442.88,1735.67,3178.55,60.99,78.7
44301.8,0.02,35.7,35.61,34.79,250.61,236.04,230.42,-21.57,228.11,-6385.93,-4920.74,-8445.99,0,-512.77,157.29,1465.19,2060.06,3525.25,58.26,75.61
44301.8,0.02,35.28,35.4,34.17,250.98,234.71,231.21,-21.83,225.11,-6339.75,-4915.32,-8407.54,0,-503.07,159.59,1424.43,2067.79,3492.22,58.46,75.41
44301.8,0.02,35.53,35.21,34.11,251.82,234.31,230.75,-22.18,222.75,-6392.15,-4941.26,-8230.69,0,-495.46,158.64,1450.9,1838.54,3289.44,60.03,77.66
